deviceid	ODIN	pm1.int	pm1.slp	pm1.int_2.5	pm1.int_97.5	pm1.slp_2.5	pm1.slp_97.5	pm1.r2	pm2.5.int	pm2.5.slp	pm2.5.int_2.5	pm2.5.int_97.5	pm2.5.slp_2.5	pm2.5.slp_97.5	pm2.5.r2	pm10.int	pm10.slp	pm10.int_2.5	pm10.int_97.5	pm10.slp_2.5	pm10.slp_97.5	pm10.r2
165080	ODIN-0006 (90150)	-1.360586951758873	0.7021283741124101	-2.8305768029147522	0.10940289939700643	0.6713288358325648	0.7329279123922555	0.9162041637121318	-6.059089748783141	0.7345890619992694	-8.470741153763077	-3.647438343803205	0.7043536995688097	0.7648244244297292	0.9254783406801838	-5.6251975829194	0.795880030986728	-8.219256177754461	-3.0311389880843382	0.7691926876247035	0.8225673743487525	0.9492683169321573
165079	ODIN-0007 (90168)	0.2219433357085588	1.070131276452393	-0.3816103342541702	0.8254970056712878	1.050324415159132	1.0899381377456538	0.9839779752636946	-0.3885852063661609	1.049440326998796	-1.3749951414499213	0.5978247287175994	1.0304852197137317	1.0683954342838602	0.9847303482313056	1.5528994659062354	1.0869968488088946	0.23637529712487515	2.8694236346875956	1.0671911778234984	1.1068025197942908	0.9844654793517671
165074	ODIN-0012 (90218)	1.1552770991909143	0.9062811862064334	0.4186027517951654	1.8919514465866631	0.8852931598572166	0.9272692125556502	0.9751423479730288	0.9607349185625522	0.874736499109412	-0.09044739438265115	2.0119172315077556	0.8575584895758857	0.8919145086429383	0.9819997973304528	2.748589400937018	0.9572246831911414	1.359412439251508	4.1377663626225285	0.9385781569832257	0.9758712093990571	0.9822834267157663
165073	ODIN-0013 (90226)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
165071	ODIN-0015 (90242)	-1.3075501623881869	0.6896198109378467	-2.1207909254007418	-0.4943093993756321	0.6730226138063247	0.7062170080693688	0.9732064752018958	-3.3103659507403864	0.7157213458796566	-4.426549036718633	-2.1941828647621398	0.7016840051336062	0.7297586866257071	0.9820448969438331	-2.538291491579552	0.7561957953049333	-3.8875338337504877	-1.1890491494086157	0.742669091094164	0.7697224995157026	0.9850192008657177
165066	ODIN-0020 (90291)	-0.8782970743408008	0.7462221049057779	-1.8130611618170969	0.05646701313549529	0.7254470662753453	0.7669971435362105	0.9710823812092295	-2.066157921044923	0.702593981816433	-3.3027123607185596	-0.8296034813712867	0.6871012552049601	0.7180867084279058	0.9816613422405978	-1.663532640306399	0.7622333937002486	-3.349186856062543	0.022121575449745023	0.7450120133213183	0.7794547740791788	0.9807653589089451
165064	ODIN-0022 (90317)	4.156802470601694e-15	0.9999999999999998	3.0591635712278036e-15	5.254441369975584e-15	0.9999999999999998	0.9999999999999998	1	-8.313604941203388e-15	1.0000000000000002	-9.503310326211842e-15	-7.123899556194933e-15	1.0000000000000002	1.0000000000000002	1	1.6627209882406775e-14	0.9999999999999998	1.3990137991139482e-14	1.9264281773674068e-14	0.9999999999999998	0.9999999999999998	1
165062	ODIN-0024 (90333)	-0.004107813403009647	0.8154045328705513	-0.8347111927122899	0.8264955659062705	0.7953494755985173	0.8354595901425852	0.9745870142589006	-0.5252799719227301	0.7291591492942612	-1.7659013551546048	0.7153414113091445	0.7131766074683765	0.7451416911201458	0.9797101814317912	1.0189427998435976	0.7928198741743229	-0.7183073572988534	2.7561929569860486	0.7745313556577083	0.8111083926909375	0.9775770627774953
165057	ODIN-0030 (90382)	0.9686046420571005	0.997837315404579	0.3691103270876994	1.5680989570265016	0.9791490850620195	1.0165255457471385	0.9836012493972797	0.4727912267361426	0.8787455390573712	-0.3060321347113696	1.2516145881836547	0.8660707896822517	0.8914202884324907	0.9902083943902149	3.0537179512125494	0.8734132945341138	1.881010838049915	4.226425064375183	0.859019812803626	0.8878067762646015	0.9872562619226442
